job_id,instance,size_class,method,epsilon,time_limit,output_file
Instance_5_3_2_0__LB_AP_EPS__eps_99,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,99,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_99.csv
Instance_5_3_2_0__DECOMP_EPS__eps_99,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,99,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_99.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_100,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,100,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_100.csv
Instance_5_3_2_0__LB_AP_EPS__eps_100,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,100,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_100.csv
Instance_5_3_2_0__DECOMP_EPS__eps_100,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,100,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_100.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_101,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,101,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_101.csv
Instance_5_3_2_0__LB_AP_EPS__eps_101,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,101,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_101.csv
Instance_5_3_2_0__DECOMP_EPS__eps_101,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,101,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_101.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_102,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,102,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_102.csv
Instance_5_3_2_0__LB_AP_EPS__eps_102,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,102,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_102.csv
Instance_5_3_2_0__DECOMP_EPS__eps_102,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,102,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_102.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_103,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,103,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_103.csv
Instance_5_3_2_0__LB_AP_EPS__eps_103,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,103,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_103.csv
Instance_5_3_2_0__DECOMP_EPS__eps_103,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,103,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_103.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_104,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,104,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_104.csv
Instance_5_3_2_0__LB_AP_EPS__eps_104,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,104,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_104.csv
Instance_5_3_2_0__DECOMP_EPS__eps_104,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,104,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_104.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_105,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,105,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_105.csv
Instance_5_3_2_0__LB_AP_EPS__eps_105,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,105,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_105.csv
Instance_5_3_2_0__DECOMP_EPS__eps_105,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,105,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_105.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_106,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,106,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_106.csv
Instance_5_3_2_0__LB_AP_EPS__eps_106,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,106,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_106.csv
Instance_5_3_2_0__DECOMP_EPS__eps_106,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,106,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_106.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_107,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,107,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_107.csv
Instance_5_3_2_0__LB_AP_EPS__eps_107,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,107,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_107.csv
Instance_5_3_2_0__DECOMP_EPS__eps_107,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,107,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_107.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_108,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,108,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_108.csv
Instance_5_3_2_0__LB_AP_EPS__eps_108,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,108,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_108.csv
Instance_5_3_2_0__DECOMP_EPS__eps_108,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,108,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_108.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_109,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,109,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_109.csv
Instance_5_3_2_0__LB_AP_EPS__eps_109,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,109,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_109.csv
Instance_5_3_2_0__DECOMP_EPS__eps_109,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,109,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_109.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_110,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,110,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_110.csv
Instance_5_3_2_0__LB_AP_EPS__eps_110,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,110,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_110.csv
Instance_5_3_2_0__DECOMP_EPS__eps_110,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,110,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_110.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_111,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,111,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_111.csv
Instance_5_3_2_0__LB_AP_EPS__eps_111,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,111,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_111.csv
Instance_5_3_2_0__DECOMP_EPS__eps_111,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,111,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_111.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_112,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,112,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_112.csv
Instance_5_3_2_0__LB_AP_EPS__eps_112,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,112,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_112.csv
Instance_5_3_2_0__DECOMP_EPS__eps_112,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,112,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_112.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_113,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,113,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_113.csv
Instance_5_3_2_0__LB_AP_EPS__eps_113,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,113,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_113.csv
Instance_5_3_2_0__DECOMP_EPS__eps_113,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,113,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_113.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_114,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,114,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_114.csv
Instance_5_3_2_0__LB_AP_EPS__eps_114,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,114,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_114.csv
Instance_5_3_2_0__DECOMP_EPS__eps_114,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,114,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_114.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_115,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,115,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_115.csv
Instance_5_3_2_0__LB_AP_EPS__eps_115,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,115,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_115.csv
Instance_5_3_2_0__DECOMP_EPS__eps_115,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,115,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_115.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_116,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,116,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_116.csv
Instance_5_3_2_0__LB_AP_EPS__eps_116,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,116,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_116.csv
Instance_5_3_2_0__DECOMP_EPS__eps_116,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,116,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_116.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_117,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,117,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_117.csv
Instance_5_3_2_0__LB_AP_EPS__eps_117,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,117,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_117.csv
Instance_5_3_2_0__DECOMP_EPS__eps_117,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,117,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_117.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_118,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,118,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_118.csv
Instance_5_3_2_0__LB_AP_EPS__eps_118,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,118,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_118.csv
Instance_5_3_2_0__DECOMP_EPS__eps_118,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,118,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_118.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_119,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,119,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_119.csv
Instance_5_3_2_0__LB_AP_EPS__eps_119,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,119,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_119.csv
Instance_5_3_2_0__DECOMP_EPS__eps_119,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,119,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_119.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_120,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,120,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_120.csv
Instance_5_3_2_0__LB_AP_EPS__eps_120,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,120,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_120.csv
Instance_5_3_2_0__DECOMP_EPS__eps_120,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,120,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_120.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_121,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,121,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_121.csv
Instance_5_3_2_0__LB_AP_EPS__eps_121,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,121,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_121.csv
Instance_5_3_2_0__DECOMP_EPS__eps_121,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,121,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_121.csv
Instance_5_3_2_0__CP_WWS_EPS__eps_122,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,cp_wws_eps,122,3600.0,results/raw/Instance_5_3_2_0__CP_WWS_EPS__eps_122.csv
Instance_5_3_2_0__LB_AP_EPS__eps_122,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,lb_ap_eps,122,3600.0,results/raw/Instance_5_3_2_0__LB_AP_EPS__eps_122.csv
Instance_5_3_2_0__DECOMP_EPS__eps_122,Instances/Tiny/Instance_5_3_2_0.txt,Tiny,decomp_eps,122,3600.0,results/raw/Instance_5_3_2_0__DECOMP_EPS__eps_122.csv
Instance_5_3_2_1__CP_WWS_EPS__eps_91,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,cp_wws_eps,91,3600.0,results/raw/Instance_5_3_2_1__CP_WWS_EPS__eps_91.csv
Instance_5_3_2_1__LB_AP_EPS__eps_91,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,lb_ap_eps,91,3600.0,results/raw/Instance_5_3_2_1__LB_AP_EPS__eps_91.csv
Instance_5_3_2_1__DECOMP_EPS__eps_91,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,decomp_eps,91,3600.0,results/raw/Instance_5_3_2_1__DECOMP_EPS__eps_91.csv
Instance_5_3_2_1__CP_WWS_EPS__eps_92,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,cp_wws_eps,92,3600.0,results/raw/Instance_5_3_2_1__CP_WWS_EPS__eps_92.csv
Instance_5_3_2_1__LB_AP_EPS__eps_92,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,lb_ap_eps,92,3600.0,results/raw/Instance_5_3_2_1__LB_AP_EPS__eps_92.csv
Instance_5_3_2_1__DECOMP_EPS__eps_92,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,decomp_eps,92,3600.0,results/raw/Instance_5_3_2_1__DECOMP_EPS__eps_92.csv
Instance_5_3_2_1__CP_WWS_EPS__eps_93,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,cp_wws_eps,93,3600.0,results/raw/Instance_5_3_2_1__CP_WWS_EPS__eps_93.csv
Instance_5_3_2_1__LB_AP_EPS__eps_93,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,lb_ap_eps,93,3600.0,results/raw/Instance_5_3_2_1__LB_AP_EPS__eps_93.csv
Instance_5_3_2_1__DECOMP_EPS__eps_93,Instances/Tiny/Instance_5_3_2_1.txt,Tiny,decomp_eps,93,3600.0,results/raw/Instance_5_3_2_1__DECOMP_EPS__eps_93.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_114,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,114,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_114.csv
Instance_5_3_2_2__LB_AP_EPS__eps_114,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,114,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_114.csv
Instance_5_3_2_2__DECOMP_EPS__eps_114,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,114,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_114.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_115,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,115,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_115.csv
Instance_5_3_2_2__LB_AP_EPS__eps_115,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,115,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_115.csv
Instance_5_3_2_2__DECOMP_EPS__eps_115,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,115,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_115.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_116,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,116,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_116.csv
Instance_5_3_2_2__LB_AP_EPS__eps_116,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,116,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_116.csv
Instance_5_3_2_2__DECOMP_EPS__eps_116,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,116,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_116.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_117,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,117,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_117.csv
Instance_5_3_2_2__LB_AP_EPS__eps_117,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,117,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_117.csv
Instance_5_3_2_2__DECOMP_EPS__eps_117,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,117,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_117.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_118,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,118,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_118.csv
Instance_5_3_2_2__LB_AP_EPS__eps_118,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,118,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_118.csv
Instance_5_3_2_2__DECOMP_EPS__eps_118,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,118,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_118.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_119,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,119,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_119.csv
Instance_5_3_2_2__LB_AP_EPS__eps_119,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,119,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_119.csv
Instance_5_3_2_2__DECOMP_EPS__eps_119,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,119,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_119.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_120,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,120,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_120.csv
Instance_5_3_2_2__LB_AP_EPS__eps_120,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,120,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_120.csv
Instance_5_3_2_2__DECOMP_EPS__eps_120,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,120,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_120.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_121,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,121,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_121.csv
Instance_5_3_2_2__LB_AP_EPS__eps_121,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,121,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_121.csv
Instance_5_3_2_2__DECOMP_EPS__eps_121,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,121,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_121.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_122,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,122,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_122.csv
Instance_5_3_2_2__LB_AP_EPS__eps_122,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,122,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_122.csv
Instance_5_3_2_2__DECOMP_EPS__eps_122,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,122,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_122.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_123,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,123,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_123.csv
Instance_5_3_2_2__LB_AP_EPS__eps_123,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,123,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_123.csv
Instance_5_3_2_2__DECOMP_EPS__eps_123,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,123,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_123.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_124,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,124,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_124.csv
Instance_5_3_2_2__LB_AP_EPS__eps_124,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,124,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_124.csv
Instance_5_3_2_2__DECOMP_EPS__eps_124,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,124,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_124.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_125,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,125,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_125.csv
Instance_5_3_2_2__LB_AP_EPS__eps_125,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,125,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_125.csv
Instance_5_3_2_2__DECOMP_EPS__eps_125,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,125,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_125.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_126,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,126,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_126.csv
Instance_5_3_2_2__LB_AP_EPS__eps_126,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,126,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_126.csv
Instance_5_3_2_2__DECOMP_EPS__eps_126,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,126,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_126.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_127,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,127,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_127.csv
Instance_5_3_2_2__LB_AP_EPS__eps_127,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,127,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_127.csv
Instance_5_3_2_2__DECOMP_EPS__eps_127,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,127,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_127.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_128,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,128,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_128.csv
Instance_5_3_2_2__LB_AP_EPS__eps_128,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,128,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_128.csv
Instance_5_3_2_2__DECOMP_EPS__eps_128,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,128,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_128.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_129,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,129,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_129.csv
Instance_5_3_2_2__LB_AP_EPS__eps_129,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,129,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_129.csv
Instance_5_3_2_2__DECOMP_EPS__eps_129,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,decomp_eps,129,3600.0,results/raw/Instance_5_3_2_2__DECOMP_EPS__eps_129.csv
Instance_5_3_2_2__CP_WWS_EPS__eps_130,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,cp_wws_eps,130,3600.0,results/raw/Instance_5_3_2_2__CP_WWS_EPS__eps_130.csv
Instance_5_3_2_2__LB_AP_EPS__eps_130,Instances/Tiny/Instance_5_3_2_2.txt,Tiny,lb_ap_eps,130,3600.0,results/raw/Instance_5_3_2_2__LB_AP_EPS__eps_130.csv
